event_id,baseline,quality,payload_bytes,payload_kb,effective_bpp,pixels,dice,iou,note
CRACK500_20160222_080850_1921_361,Full_JPEG,50,49426,48.267578125,1.9701052295918366,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080850_1921_361,ROI_JPEG,50,22959,22.4208984375,0.9151387117346939,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080850_1921_361,Full_JPEG,35,40707,39.7529296875,1.6225685586734695,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080850_1921_361,ROI_JPEG,35,18991,18.5458984375,0.7569754464285714,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080850_1_361,Full_JPEG,95,140678,137.380859375,5.607382015306122,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080850_1_361,ROI_JPEG,95,49840,48.671875,1.9866071428571428,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080850_1_361,Full_JPEG,85,87369,85.3212890625,3.482501594387755,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080850_1_361,ROI_JPEG,85,30950,30.224609375,1.233657525510204,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080850_1_361,Full_JPEG,75,68766,67.154296875,2.7409917091836733,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080850_1_361,ROI_JPEG,75,24347,23.7763671875,0.9704639668367347,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080850_1_361,Full_JPEG,65,58453,57.0830078125,2.32991868622449,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080850_1_361,ROI_JPEG,65,20773,20.2861328125,0.8280054209183674,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080850_1_361,Full_JPEG,50,49016,47.8671875,1.953762755102041,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080850_1_361,ROI_JPEG,50,17237,16.8330078125,0.6870615433673469,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080850_1_361,Full_JPEG,35,40288,39.34375,1.6058673469387754,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080850_1_361,ROI_JPEG,35,14337,14.0009765625,0.5714684311224489,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080850_641_361,Full_JPEG,95,149526,146.021484375,5.960060586734694,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080850_641_361,ROI_JPEG,95,64192,62.6875,2.558673469387755,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080850_641_361,Full_JPEG,85,93663,91.4677734375,3.733378507653061,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080850_641_361,ROI_JPEG,85,40216,39.2734375,1.6029974489795917,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080850_641_361,Full_JPEG,75,74000,72.265625,2.9496173469387754,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080850_641_361,ROI_JPEG,75,31841,31.0947265625,1.2691725127551021,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080850_641_361,Full_JPEG,65,63298,61.814453125,2.5230389030612246,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080850_641_361,ROI_JPEG,65,27236,26.59765625,1.0856186224489797,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080850_641_361,Full_JPEG,50,53210,51.962890625,2.12093431122449,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080850_641_361,ROI_JPEG,50,22746,22.212890625,0.9066485969387755,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080850_641_361,Full_JPEG,35,43839,42.8115234375,1.747409119897959,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080850_641_361,ROI_JPEG,35,18859,18.4169921875,0.7517139668367347,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080850_641_721,Full_JPEG,95,151420,147.87109375,6.035554846938775,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080850_641_721,ROI_JPEG,95,28685,28.0126953125,1.143375318877551,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080850_641_721,Full_JPEG,85,95115,92.8857421875,3.7912547831632653,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080850_641_721,ROI_JPEG,85,18193,17.7666015625,0.7251674107142857,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080850_641_721,Full_JPEG,75,75174,73.412109375,2.9964126275510203,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080850_641_721,ROI_JPEG,75,14489,14.1494140625,0.5775271045918368,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080850_641_721,Full_JPEG,65,64440,62.9296875,2.5685586734693877,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080850_641_721,ROI_JPEG,65,12483,12.1904296875,0.4975685586734694,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080850_641_721,Full_JPEG,50,54227,52.9560546875,2.1614716198979593,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080850_641_721,ROI_JPEG,50,10601,10.3525390625,0.4225526147959184,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080850_641_721,Full_JPEG,35,44770,43.720703125,1.784518494897959,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080850_641_721,ROI_JPEG,35,8840,8.6328125,0.352359693877551,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_1,Full_JPEG,95,84282,82.306640625,3.359454719387755,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_1,ROI_JPEG,95,37062,36.193359375,1.477279974489796,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_1,Full_JPEG,85,48607,47.4677734375,1.9374601403061225,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_1,ROI_JPEG,85,21459,20.9560546875,0.8553491709183674,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_1,Full_JPEG,75,37117,36.2470703125,1.4794722576530612,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_1,ROI_JPEG,75,16499,16.1123046875,0.6576450892857143,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_1,Full_JPEG,65,31408,30.671875,1.2519132653061225,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_1,ROI_JPEG,65,14008,13.6796875,0.5583545918367347,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_1,Full_JPEG,50,26214,25.599609375,1.0448820153061225,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_1,ROI_JPEG,50,11605,11.3330078125,0.4625717474489796,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_1,Full_JPEG,35,21561,21.0556640625,0.8594148596938775,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_1,ROI_JPEG,35,9607,9.3818359375,0.3829320790816326,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_1281,Full_JPEG,95,88881,86.7978515625,3.5427694515306123,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_1281,ROI_JPEG,95,19855,19.3896484375,0.7914142219387755,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_1281,Full_JPEG,85,51855,50.6396484375,2.066924426020408,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_1281,ROI_JPEG,85,11824,11.546875,0.47130102040816324,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_1281,Full_JPEG,75,39914,38.978515625,1.5909598214285714,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_1281,ROI_JPEG,75,9262,9.044921875,0.36918048469387754,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_1281,Full_JPEG,65,33826,33.033203125,1.348294005102041,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_1281,ROI_JPEG,65,7957,7.7705078125,0.31716358418367346,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_1281,Full_JPEG,50,28360,27.6953125,1.130420918367347,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_1281,ROI_JPEG,50,6727,6.5693359375,0.2681361607142857,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_1281,Full_JPEG,35,23370,22.822265625,0.9315210459183674,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_1281,ROI_JPEG,35,5696,5.5625,0.22704081632653061,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_1921,Full_JPEG,95,86382,84.357421875,3.4431600765306123,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_1921,ROI_JPEG,95,8140,7.94921875,0.3244579081632653,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_1921,Full_JPEG,85,50028,48.85546875,1.9941007653061225,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_1921,ROI_JPEG,85,4943,4.8271484375,0.1970264668367347,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_1921,Full_JPEG,75,38225,37.3291015625,1.5236367984693877,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_1921,ROI_JPEG,75,3920,3.828125,0.15625,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_1921,Full_JPEG,65,32326,31.568359375,1.2885044642857142,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_1921,ROI_JPEG,65,3426,3.345703125,0.1365593112244898,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_1921,Full_JPEG,50,27055,26.4208984375,1.0784040178571428,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_1921,ROI_JPEG,50,2915,2.8466796875,0.11619100765306123,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_1921,Full_JPEG,35,22272,21.75,0.8877551020408163,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_1921,ROI_JPEG,35,2514,2.455078125,0.10020727040816327,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_641,Full_JPEG,95,86580,84.55078125,3.4510522959183674,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_641,ROI_JPEG,95,17633,17.2197265625,0.7028459821428571,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_641,Full_JPEG,85,50201,49.0244140625,2.000996492346939,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_641,ROI_JPEG,85,10424,10.1796875,0.41549744897959184,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_641,Full_JPEG,75,38502,37.599609375,1.5346779336734695,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_641,ROI_JPEG,75,8128,7.9375,0.3239795918367347,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_641,Full_JPEG,65,32503,31.7412109375,1.295559630102041,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_641,ROI_JPEG,65,6991,6.8271484375,0.27865911989795916,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_641,Full_JPEG,50,27170,26.533203125,1.0829878826530612,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_641,ROI_JPEG,50,5890,5.751953125,0.2347735969387755,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_361_641,Full_JPEG,35,22353,21.8291015625,0.890983737244898,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_361_641,ROI_JPEG,35,4918,4.802734375,0.19602997448979592,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_721_1,Full_JPEG,95,74238,72.498046875,2.9591039540816326,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_721_1,ROI_JPEG,95,10617,10.3681640625,0.42319036989795916,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_721_1,Full_JPEG,85,42348,41.35546875,1.6879783163265305,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_721_1,ROI_JPEG,85,6430,6.279296875,0.2562978316326531,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_721_1,Full_JPEG,75,32169,31.4150390625,1.2822464923469388,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_721_1,ROI_JPEG,75,5087,4.9677734375,0.20276626275510204,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_721_1,Full_JPEG,65,27103,26.4677734375,1.0803172831632653,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_721_1,ROI_JPEG,65,4402,4.298828125,0.17546237244897958,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_721_1,Full_JPEG,50,22293,21.7705078125,0.8885921556122449,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_721_1,ROI_JPEG,50,3757,3.6689453125,0.1497528698979592,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_721_1,Full_JPEG,35,18154,17.728515625,0.7236128826530612,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_721_1,ROI_JPEG,35,3211,3.1357421875,0.1279894770408163,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_721_1921,Full_JPEG,95,79036,77.18359375,3.1503507653061225,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_721_1921,ROI_JPEG,95,54426,53.150390625,2.169403698979592,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_721_1921,Full_JPEG,85,45280,44.21875,1.8048469387755102,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_721_1921,ROI_JPEG,85,31214,30.482421875,1.2441804846938775,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_721_1921,Full_JPEG,75,34670,33.857421875,1.3819355867346939,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_721_1921,ROI_JPEG,75,23939,23.3779296875,0.9542012117346939,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_721_1921,Full_JPEG,65,29377,28.6884765625,1.1709582270408163,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_721_1921,ROI_JPEG,65,20361,19.8837890625,0.8115832270408163,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_721_1921,Full_JPEG,50,24357,23.7861328125,0.9708625637755102,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_721_1921,ROI_JPEG,50,16857,16.4619140625,0.6719148596938775,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_721_1921,Full_JPEG,35,19981,19.5126953125,0.7964365433673469,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_721_1921,ROI_JPEG,35,13900,13.57421875,0.5540497448979592,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_721_641,Full_JPEG,95,80991,79.0927734375,3.2282764668367347,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_721_641,ROI_JPEG,95,9324,9.10546875,0.3716517857142857,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_721_641,Full_JPEG,85,46469,45.3798828125,1.8522401147959184,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_721_641,ROI_JPEG,85,5707,5.5732421875,0.2274792729591837,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_721_641,Full_JPEG,75,35708,34.87109375,1.4233099489795917,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_721_641,ROI_JPEG,75,4565,4.4580078125,0.18195950255102042,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_721_641,Full_JPEG,65,30174,29.466796875,1.2027264030612246,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_721_641,ROI_JPEG,65,3962,3.869140625,0.15792410714285715,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_721_641,Full_JPEG,50,25121,24.5322265625,1.001315369897959,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_721_641,ROI_JPEG,50,3426,3.345703125,0.1365593112244898,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_080933_721_641,Full_JPEG,35,20648,20.1640625,0.8230229591836735,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_080933_721_641,ROI_JPEG,35,2951,2.8818359375,0.11762595663265306,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_081011_1281_721,Full_JPEG,95,112873,110.2275390625,4.499083227040816,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_081011_1281_721,ROI_JPEG,95,38941,38.0283203125,1.5521763392857142,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_081011_1281_721,Full_JPEG,85,68541,66.9345703125,2.7320232780612246,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_081011_1281_721,ROI_JPEG,85,23887,23.3271484375,0.9521285076530612,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_081011_1281_721,Full_JPEG,75,53024,51.78125,2.1135204081632653,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_081011_1281_721,ROI_JPEG,75,18740,18.30078125,0.7469706632653061,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_081011_1281_721,Full_JPEG,65,44717,43.6689453125,1.782405931122449,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
CRACK500_20160222_081011_1281_721,ROI_JPEG,65,15922,15.548828125,0.6346460459183674,200704,,,Payload only. Task fidelity requires a segmentation model on decoded ROI.
CRACK500_20160222_081011_1281_721,Full_JPEG,50,37098,36.228515625,1.4787149234693877,200704,,,Payload only. Task fidelity requires a segmentation model on decoded image.
